,NEO_REFERENCE_ID,EST_DIA_IN_M(MIN),EST_DIA_IN_M(MAX),RELATIVE_VELOCITY_KM_PER_SEC,MISS_DIST.(KILOMETERS),PERIHELION_DISTANCE,APHELION_DIST,PERIHELION_TIME,MEAN_ANOMALY,MEAN_MOTION,RISK_CATEGORY
970,3428700,110.8038821,247.7650126,17.50837895,53396148.0,0.460644576,1.45299708,2457907.97,97.44045011,1.053072188,1
971,3405618,105.8168859,236.6137501,28.83729556,29647848.0,0.178793999,1.311337646,2457995.838,7.144556429,1.53254103,1
972,3151644,175.6123185,392.6810818,17.26295924,43244092.0,0.52009315,1.196756348,2458082.304,258.6258314,1.239226606,1
973,3726817,121.4940408,271.6689341,6.808233803,24835716.0,1.14932433,3.113180905,2458378.08,240.3919554,0.316775569,1
974,2441304,175.6123185,392.6810818,2.798186674,41992532.0,1.252000657,1.537740716,2458014.227,351.7871889,0.598278164,1
975,3674659,50.64714588,113.2504611,8.692487819,70671784.0,0.985711879,1.462249732,2457802.315,144.2488074,0.727850464,1
976,3745057,48.36764882,108.1533507,6.573903237,22393388.0,1.113691095,4.157421018,2457456.239,125.3727658,0.230353962,1
977,3634347,192.5550782,430.5662442,11.09808621,66860740.0,1.251048554,4.156501302,2458039.163,351.428725,0.221691106,1
978,3552575,73.20739893,163.6967205,7.736506481,24785588.0,0.861202085,1.155949144,2457989.607,10.599348,0.97306394,1
979,3465534,60.89126221,136.1570015,12.71220974,11855450.0,0.654609319,1.337137338,2457856.371,142.9385362,0.99174021,1
980,3563857,101.0543415,225.9643771,11.72606718,19346408.0,0.998042972,2.847958317,2457682.624,117.4877024,0.369602525,1
981,3670290,121.4940408,271.6689341,12.00636775,41755108.0,0.578176742,1.292179648,2457910.786,97.77408105,1.089839428,1
982,3739251,402.3045798,899.5803882,4.554434942,64140008.0,1.285054806,2.109423275,2458063.839,331.7666356,0.445748155,1
983,3592016,105.8168859,236.6137501,8.797625866,42214696.0,0.826293576,1.500380195,2457879.527,95.02442981,0.785499344,1
984,3687148,92.16265485,206.0819612,6.404098448,4566607.0,0.984403603,2.54798694,2457823.103,74.48906484,0.419900119,1
985,3368294,88.01465209,196.8067451,26.65049842,41998508.0,0.430490772,1.589230309,2458159.381,205.6934071,0.97120737,1
986,3154493,133.2155667,297.8790628,14.97237362,43992028.0,0.688438085,2.57963083,2458040.573,341.0913117,0.471859017,1
987,3312033,152.9519353,342.0109247,16.33617524,37646284.0,1.015378405,1.298689789,2457457.327,113.3827336,0.79192643,1
988,2190491,175.6123185,392.6810818,3.618407202,42846504.0,1.009573408,1.628497321,2458108.522,289.7198151,0.650608023,1
989,3736387,167.7084622,375.0075218,16.50157935,28088220.0,0.67993564,1.197794459,2457930.878,75.43067961,1.083426155,1
990,3603632,183.8886721,411.187571,8.751474225,69808808.0,1.298397614,2.286239607,2457897.684,42.23216545,0.410753481,1
991,3607480,127.2198785,284.4722965,8.446629575,37924828.0,1.162196573,3.836197911,2457592.615,101.7515879,0.249461354,1
992,3761271,35.03926411,78.35017643,15.82831923,49979660.0,0.51300356,1.096018776,2458032.74,315.9645924,1.36585928,1
993,3561031,88.01465209,196.8067451,14.1532251,28053520.0,0.378501253,1.286449351,2458004.522,354.7813084,1.297618526,1
994,3623679,55.53349116,124.1766613,9.425069124,21011558.0,0.999165059,2.08235421,2458337.993,186.0733532,0.515349354,1
995,3092296,36.69061375,82.04270649,11.19234352,32090024.0,0.837333187,1.176031959,2457825.358,170.9055417,0.975809963,1
996,3348144,44.11182,98.63702813,13.86497213,31113662.0,0.566658212,1.313993469,2458097.467,255.1877435,1.080902491,1
997,3667136,58.15070396,130.028927,9.360949923,37034536.0,0.752576354,1.215177926,2457989.51,11.09924178,1.009933478,1
998,3297353,36.69061375,82.04270649,17.30662193,59875016.0,0.857037857,1.254114757,2458133.804,238.8530337,0.908802731,1
999,3716636,55.53349116,124.1766613,12.40905166,17785672.0,0.560159971,1.618155755,2458053.919,313.6809131,0.867097286,1
1000,3753079,16.0160338,35.8129403,21.88624775,71423592.0,0.664241184,1.128528184,2457933.919,77.32321732,1.16134815,1
1001,2482244,291.4439045,651.6883822,6.929614892,70487176.0,1.246796516,1.383276256,2458159.489,256.087972,0.653577992,1
1002,3725659,33.46223745,74.82383761,13.2546678,13044207.0,0.762637784,1.615921023,2458121.717,267.8828864,0.759938116,1
1003,3114026,29.14439045,65.16883822,20.18278664,74217328.0,0.488653405,1.150370059,2457925.33,99.86576683,1.328529832,1
1004,3277704,101.0543415,225.9643771,15.79708507,27445294.0,0.979702043,1.335932256,2458117.764,267.2300401,0.791123175,1
1005,3771023,84.05334021,187.9489824,17.46502444,47816584.0,0.820973456,1.537669929,2458209.393,199.2397824,0.769583315,1
1006,3754379,44.11182,98.63702813,18.53179049,48261324.0,0.586771148,1.178927244,2458080.281,265.207677,1.188158242,1
1007,3699887,183.8886721,411.187571,4.944491292,46833196.0,1.253305807,3.843481174,2458473.422,245.4239296,0.242272624,1
1008,3728898,96.50614696,215.7943048,28.01258661,61056464.0,0.551407341,1.649247193,2457807.135,165.1195034,0.853928014,1
1009,3591884,88.01465209,196.8067451,5.660489046,51417228.0,0.966429188,1.431183325,2457767.072,175.2807601,0.750897351,1
1010,3743123,55.53349116,124.1766613,15.68480061,36150704.0,0.952750694,1.048519927,2457947.68,52.01036219,0.984669164,1
1011,3625335,38.41978911,85.90926012,13.57313723,10036859.0,0.757621146,1.860387217,2457883.197,77.19709398,0.658100958,1
1012,3551325,29.14439045,65.16883822,22.25441964,65756756.0,0.741257897,1.280782789,2458019.242,341.8286099,0.969536654,1
1013,2393569,231.5021222,517.6544822,9.632687499,60051916.0,0.730120313,1.40263993,2458130.62,243.5391762,0.895026745,1
1014,3595776,96.50614696,215.7943048,10.81721116,51561396.0,1.22983276,1.417547523,2458193.335,235.2013199,0.647179232,1
1015,3743127,31.95618867,71.45621017,10.62642581,47083940.0,0.64623596,1.107572995,2457918.77,98.09674928,1.200260856,1
