,NEO_REFERENCE_ID,EST_DIA_IN_M(MIN),EST_DIA_IN_M(MAX),RELATIVE_VELOCITY_KM_PER_SEC,MISS_DIST.(KILOMETERS),PERIHELION_DISTANCE,APHELION_DIST,PERIHELION_TIME,MEAN_ANOMALY,MEAN_MOTION,RISK_CATEGORY
528,3394074,16.0160338,35.8129403,9.871520648,5720238.5,0.43976203,1.10568241,2457975.455,36.33992604,1.451005214,0
529,2488490,121.4940408,271.6689341,7.465985238,45032728.0,0.747816497,1.320352592,2457982.779,16.60967687,0.93728141,2
530,2171576,506.4714588,1132.504611,13.34857934,56333364.0,0.45161685,1.717049091,2457993.484,6.124138569,0.872891127,2
531,3732114,18.38886721,41.1187571,21.49986333,68791224.0,0.806004616,1.313667501,2458029.848,333.4894602,0.903329175,1
532,3426239,211.1324448,472.1064988,14.24794319,29983460.0,0.6537617,1.084718406,2457852.557,179.924266,1.216170541,1
533,3144144,101.0543415,225.9643771,6.190740764,60322660.0,1.142123184,1.517945033,2457725.304,176.8285712,0.642554406,1
534,3744560,5.303407233,11.85877909,12.88474376,55931072.0,0.60192778,1.181382596,2457970.161,35.51498949,1.170600385,0
535,2138947,483.6764882,1081.533507,6.855551917,47746748.0,0.83498995,1.402920681,2458129.444,252.6295225,0.832693085,2
536,3512698,16.0160338,35.8129403,8.616639353,6926453.0,0.976991674,2.182329773,2458213.382,254.3187913,0.496430372,0
537,3263449,152.9519353,342.0109247,13.2562339,36596396.0,0.447904173,1.071349473,2458046.365,291.7215119,1.488687824,2
538,3305000,127.2198785,284.4722965,12.13957682,60306024.0,1.048773682,2.434248815,2458000.127,0.160087433,0.428859118,1
539,3685814,48.36764882,108.1533507,3.837527961,14757277.0,1.090008474,1.421096311,2457964.796,25.01338821,0.700570448,0
540,3512278,12.72198785,28.44722965,19.87152136,64045728.0,0.780784743,1.198381655,2457879.861,120.7851484,1.001210981,0
541,3554011,101.0543415,225.9643771,23.31249475,70466304.0,0.647244506,1.159472328,2457890.829,125.8940658,1.147926101,1
542,3655745,8.801465209,19.68067451,8.314214589,576992.8125,0.886348676,1.922497357,2457921.207,46.95609476,0.592184678,0
